1,BOM500002,ABB India Limited EOD Prices,0.4334178820545339,0.5665821179454661,3154,0.47140276941601444,0.5285972305839856,1661,0.509478672985782,0.490521327014218,844,0.5342465753424658,0.4657534246575342,438,0.5387596899224806,0.46124031007751937,258,0.5467625899280576,0.45323741007194246,139,0.5714285714285714,0.42857142857142855,84,0.5957446808510638,0.40425531914893614,47,0.6333333333333333,0.36666666666666664,30,0.7058823529411765,0.29411764705882354,17,
10,BOM500023,Asian Hotels (North) Limited EOD Prices,0.507380073800738,0.492619926199262,3252,0.5115740740740741,0.48842592592592593,2160,0.527363184079602,0.472636815920398,1407,0.5323275862068966,0.4676724137931034,928,0.5395799676898223,0.4604200323101777,619,0.5679611650485437,0.4320388349514563,412,0.575,0.425,280,0.6377551020408163,0.3622448979591837,196,0.6714285714285714,0.32857142857142857,140,0.7,0.3,90,
19,BOM500034,Bajaj Finance Limited EOD Prices,0.5156065959952886,0.4843934040047114,3396,0.5312810327706058,0.46871896722939427,2014,0.5613747954173486,0.4386252045826514,1222,0.5912031047865459,0.4087968952134541,773,0.5953307392996109,0.4046692607003891,514,0.6220238095238095,0.37797619047619047,336,0.65625,0.34375,224,0.6688741721854304,0.33112582781456956,151,0.7207207207207207,0.27927927927927926,111,0.759493670886076,0.24050632911392406,79,
28,BOM500049,BHARAT ELECTRONICS LTD. EOD Prices,0.3887185775597793,0.6112814224402208,3262,0.407098121085595,0.592901878914405,1916,0.42054433713784023,0.5794556628621598,1139,0.45224719101123595,0.547752808988764,712,0.45414847161572053,0.5458515283842795,458,0.4803921568627451,0.5196078431372549,306,0.5025906735751295,0.49740932642487046,193,0.5503875968992248,0.4496124031007752,129,0.5487804878048781,0.45121951219512196,82,0.5625,0.4375,48,
37,BOM500068,DISA INDIA LTD. EOD Prices,0.4763177998472116,0.5236822001527884,2618,0.46999405822935236,0.5300059417706476,1683,0.5004508566275925,0.4995491433724076,1109,0.525,0.475,760,0.5271317829457365,0.4728682170542636,516,0.504225352112676,0.49577464788732395,355,0.5059288537549407,0.49407114624505927,253,0.5112359550561798,0.4887640449438202,178,0.49230769230769234,0.5076923076923077,130,0.5274725274725275,0.4725274725274725,91,
46,BOM500087,CIPLA LTD. EOD Prices,0.4257627118644068,0.5742372881355933,2950,0.4480234260614934,0.5519765739385066,1366,0.4648318042813456,0.5351681957186545,654,0.5144508670520231,0.48554913294797686,346,0.5245098039215687,0.47549019607843135,204,0.5398230088495575,0.46017699115044247,113,0.5151515151515151,0.48484848484848486,66,0.4791666666666667,0.5208333333333334,48,0.375,0.625,24,0.25,0.75,8,
55,BOM500103,BHARAT HEAVY ELECTRICALS LTD. EOD Prices,0.3866396761133603,0.6133603238866396,494,0.3651452282157676,0.6348547717842323,241,0.4186046511627907,0.5813953488372093,129,0.3888888888888889,0.6111111111111112,54,0.30434782608695654,0.6956521739130435,23,0.3333333333333333,0.6666666666666666,12,0.4,0.6,5,0.5,0.5,4,0.3333333333333333,0.6666666666666666,3,0.5,0.5,2,
64,BOM500114,Titan Company Limited EOD Prices,0.43471208434712083,0.5652879156528792,3699,0.4508990318118949,0.5491009681881052,2169,0.45590433482810166,0.5440956651718983,1338,0.48108747044917255,0.5189125295508275,846,0.51434034416826,0.48565965583174,523,0.5582089552238806,0.4417910447761194,335,0.5817307692307693,0.4182692307692308,208,0.6434108527131783,0.35658914728682173,129,0.6329113924050633,0.3670886075949367,79,0.7222222222222222,0.2777777777777778,54,
73,BOM500128,ELECTROSTEEL CASTINGS LTD. EOD Prices,0.40396964389959134,0.5960303561004087,3426,0.4169027384324835,0.5830972615675165,2118,0.45156369183829137,0.5484363081617086,1311,0.46835443037974683,0.5316455696202531,790,0.51953125,0.48046875,512,0.541033434650456,0.45896656534954405,329,0.5633187772925764,0.4366812227074236,229,0.5679012345679012,0.43209876543209874,162,0.6,0.4,115,0.6790123456790124,0.32098765432098764,81,
82,BOM500143,PH CAPITAL LTD. EOD Prices,0.5036101083032491,0.4963898916967509,554,0.5009940357852882,0.4990059642147117,503,0.5086206896551724,0.49137931034482757,464,0.5081585081585082,0.49184149184149184,429,0.5187165775401069,0.48128342245989303,374,0.514367816091954,0.48563218390804597,348,0.5139318885448917,0.48606811145510836,323,0.5121951219512195,0.4878048780487805,287,0.5432098765432098,0.4567901234567901,243,0.6392405063291139,0.36075949367088606,158,
