7,BOM500013,ANSAL PROPERTIES & INFRASTRUCTURE LTD. EOD Prices,0.41236189907435056,0.5876381009256495,3349,0.42396127470754336,0.5760387252924566,2479,0.43427620632279534,0.5657237936772047,1803,0.4434984520123839,0.5565015479876161,1292,0.46397379912663755,0.5360262008733624,916,0.4932935916542474,0.5067064083457526,671,0.5458333333333333,0.45416666666666666,480,0.5702247191011236,0.4297752808988764,356,0.5767790262172284,0.4232209737827715,267,0.580952380952381,0.41904761904761906,210,
16,BOM500031,BAJAJ ELECTRICALS LTD.-$ EOD Prices,0.4311548223350254,0.5688451776649747,3152,0.43883110450718177,0.5611688954928182,2019,0.4691358024691358,0.5308641975308642,1296,0.4912485414235706,0.5087514585764294,857,0.5058043117744611,0.494195688225539,603,0.5192307692307693,0.4807692307692308,416,0.5150501672240803,0.48494983277591974,299,0.5248868778280543,0.4751131221719457,221,0.5220125786163522,0.4779874213836478,159,0.5172413793103449,0.4827586206896552,116,
25,BOM500043,BATA INDIA LTD. EOD Prices,0.4074993107251172,0.5925006892748829,3627,0.4255116611137554,0.5744883388862446,2101,0.46017699115044247,0.5398230088495575,1243,0.5164690382081687,0.48353096179183136,759,0.5456521739130434,0.4543478260869565,460,0.5821917808219178,0.4178082191780822,292,0.5634517766497462,0.4365482233502538,197,0.6324786324786325,0.36752136752136755,117,0.7083333333333334,0.2916666666666667,72,0.75,0.25,52,
34,BOM500059,BINANI INDUSTRIES LTD. EOD Prices,0.4120451693851945,0.5879548306148055,3985,0.4114503816793893,0.5885496183206107,2620,0.44336384439359267,0.5566361556064073,1748,0.4678819444444444,0.5321180555555556,1152,0.4973190348525469,0.5026809651474531,746,0.5481927710843374,0.45180722891566266,498,0.6052631578947368,0.39473684210526316,342,0.6077586206896551,0.3922413793103448,232,0.6387096774193548,0.36129032258064514,155,0.7079646017699115,0.2920353982300885,113,
43,BOM500084,CESC LTD. EOD Prices,0.41850712887894886,0.5814928711210512,3577,0.42766439909297055,0.5723356009070295,2205,0.4496996996996997,0.5503003003003003,1332,0.48946716232961585,0.5105328376703842,807,0.5181644359464627,0.4818355640535373,523,0.5440729483282675,0.45592705167173253,329,0.573394495412844,0.42660550458715596,218,0.6187050359712231,0.381294964028777,139,0.59375,0.40625,96,0.6338028169014085,0.36619718309859156,71,
52,BOM500097,Dalmia Bharat Sugar and Industries Ltd EOD Prices,0.43615360599438024,0.5638463940056198,3203,0.4525243168133395,0.5474756831866605,2159,0.4722792607802875,0.5277207392197125,1461,0.49365750528541225,0.5063424947145877,946,0.4921875,0.5078125,640,0.5106382978723404,0.48936170212765956,423,0.5257352941176471,0.4742647058823529,272,0.5562130177514792,0.4437869822485207,169,0.5806451612903226,0.41935483870967744,124,0.5952380952380952,0.40476190476190477,84,
61,BOM500111,RELIANCE CAPITAL LTD. EOD Prices,0.42697768762677485,0.5730223123732252,3944,0.4300161812297735,0.5699838187702265,2472,0.44794344473007713,0.5520565552699229,1556,0.45265348595213317,0.5473465140478668,961,0.46808510638297873,0.5319148936170213,611,0.48205128205128206,0.517948717948718,390,0.47761194029850745,0.5223880597014925,268,0.49693251533742333,0.5030674846625767,163,0.4956521739130435,0.5043478260869565,115,0.48717948717948717,0.5128205128205128,78,
70,BOM500124,DR.REDDY'S LABORATORIES LTD. EOD Prices,0.4497160040093552,0.5502839959906448,2993,0.47062888735314445,0.5293711126468555,1447,0.49862637362637363,0.5013736263736264,728,0.5374331550802139,0.4625668449197861,374,0.5821596244131455,0.41784037558685444,213,0.5939849624060151,0.40601503759398494,133,0.5853658536585366,0.4146341463414634,82,0.5686274509803921,0.43137254901960786,51,0.5,0.5,28,0.42857142857142855,0.5714285714285714,14,
79,BOM500139,Fedders Electric and Engineering Ltd EOD Prices,0.4306670357044008,0.5693329642955992,3613,0.45252225519287836,0.5474777448071216,2696,0.47363031233998976,0.5263696876600102,1953,0.5024561403508772,0.4975438596491228,1425,0.523320895522388,0.4766791044776119,1072,0.5448113207547169,0.455188679245283,848,0.5537555228276878,0.44624447717231225,679,0.583180987202925,0.41681901279707495,547,0.6017699115044248,0.39823008849557523,452,0.6183844011142061,0.3816155988857939,359,
88,BOM500151,GOLDEN TOBACCO LTD. EOD Prices,0.42769640479360854,0.5723035952063915,3755,0.4254790631653655,0.5745209368346345,2818,0.4355069014754879,0.5644930985245121,2101,0.4505289359054138,0.5494710640945862,1607,0.4541701073492981,0.5458298926507019,1211,0.4955357142857143,0.5044642857142857,896,0.5233918128654971,0.4766081871345029,684,0.5483234714003945,0.4516765285996055,507,0.556390977443609,0.44360902255639095,399,0.5841269841269842,0.4158730158730159,315,
97,BOM500166,GOODRICKE GROUP LTD. EOD Prices,0.4256338028169014,0.5743661971830986,3550,0.4363238512035011,0.5636761487964989,2285,0.4593103448275862,0.5406896551724137,1450,0.5016357688113413,0.4983642311886587,917,0.5459098497495827,0.4540901502504174,599,0.5829383886255924,0.41706161137440756,422,0.6052631578947368,0.39473684210526316,266,0.5965909090909091,0.4034090909090909,176,0.6302521008403361,0.3697478991596639,119,0.691358024691358,0.30864197530864196,81,
106,BOM500183,HIMACHAL FUTURISTIC COMMUNICATIONS LTD. EOD Prices,0.35588306354191834,0.6441169364580817,4139,0.3628348592743303,0.6371651407256698,2949,0.38403755868544603,0.615962441314554,2130,0.4107965766951942,0.5892034233048058,1519,0.4410112359550562,0.5589887640449438,1068,0.47347994825355755,0.5265200517464425,773,0.5180265654648957,0.4819734345351044,527,0.5466321243523317,0.4533678756476684,386,0.5661016949152542,0.43389830508474575,295,0.5879629629629629,0.41203703703703703,216,
115,BOM500193,HOTEL LEELAVENTURE LTD. EOD Prices,0.358994708994709,0.641005291005291,3780,0.3634417808219178,0.6365582191780822,2336,0.3779472954230236,0.6220527045769764,1442,0.4054945054945055,0.5945054945054945,910,0.42218543046357615,0.5778145695364238,604,0.48091603053435117,0.5190839694656488,393,0.5215686274509804,0.47843137254901963,255,0.5363128491620112,0.46368715083798884,179,0.5289256198347108,0.47107438016528924,121,0.5747126436781609,0.42528735632183906,87,
124,BOM500212,INTEGRATED FINANCIAL SERVICES LTD. EOD Prices,0.580789277736411,0.41921072226358896,1343,0.5915863277826467,0.4084136722173532,1141,0.6027944111776448,0.3972055888223553,1002,0.6167247386759582,0.3832752613240418,861,0.6283309957924264,0.37166900420757365,713,0.6258169934640523,0.3741830065359477,612,0.6330097087378641,0.36699029126213595,515,0.6510538641686182,0.34894613583138173,427,0.6801152737752162,0.31988472622478387,347,0.6964980544747081,0.3035019455252918,257,
133,BOM500228,JSW STEEL LTD. EOD Prices,0.4309738955823293,0.5690261044176707,3984,0.42835249042145596,0.571647509578544,2610,0.43447037701974867,0.5655296229802513,1671,0.44235924932975873,0.5576407506702413,1119,0.46288798920377866,0.5371120107962213,741,0.5067961165048543,0.49320388349514566,515,0.5533707865168539,0.44662921348314605,356,0.5638297872340425,0.43617021276595747,282,0.5771144278606966,0.4228855721393035,201,0.5961538461538461,0.40384615384615385,156,
142,BOM500241,KIRLOSKAR BROTHERS LTD.-$ EOD Prices,0.453407105416424,0.546592894583576,3434,0.4603386809269162,0.5396613190730838,2244,0.4996481351161154,0.5003518648838846,1421,0.532051282051282,0.46794871794871795,936,0.573015873015873,0.42698412698412697,630,0.6152019002375297,0.3847980997624703,421,0.6411149825783972,0.3588850174216028,287,0.6542553191489362,0.34574468085106386,188,0.6587301587301587,0.3412698412698413,126,0.6627906976744186,0.3372093023255814,86,
151,BOM500252,LAKSHMI MACHINE WORKS LTD. EOD Prices,0.4268962990106266,0.5731037009893734,2729,0.45103264490339773,0.5489673550966022,1501,0.4827586206896552,0.5172413793103449,841,0.5222672064777328,0.4777327935222672,494,0.5637583892617449,0.436241610738255,298,0.5789473684210527,0.42105263157894735,190,0.5579710144927537,0.4420289855072464,138,0.5730337078651685,0.42696629213483145,89,0.6166666666666667,0.38333333333333336,60,0.6410256410256411,0.358974358974359,39,
160,BOM500265,MAHARASHTRA SEAMLESS LTD. EOD Prices,0.3792346298619824,0.6207653701380176,3188,0.37332619175147297,0.626673808248527,1867,0.3856893542757417,0.6143106457242583,1146,0.4056987788331072,0.5943012211668928,737,0.3835051546391753,0.6164948453608248,485,0.39221556886227543,0.6077844311377245,334,0.4080717488789238,0.5919282511210763,223,0.44366197183098594,0.5563380281690141,142,0.45544554455445546,0.5445544554455446,101,0.4358974358974359,0.5641025641025641,78,
