117,BOM500201,INDIA GLYCOLS LTD. EOD Prices,0.40422121293080415,0.5957787870691958,3743,61588.0,0.41277641277641275,0.5872235872235873,2442,72659.0,0.43856209150326797,0.561437908496732,1530,89852.0,0.461864406779661,0.538135593220339,944,106766.0,0.5,0.5,580,126564.0,0.5311653116531165,0.46883468834688347,369,155339.0,0.5559701492537313,0.44402985074626866,268,183169.0,0.5828877005347594,0.41711229946524064,187,202972.0,0.6363636363636364,0.36363636363636365,132,220177.0,0.6413043478260869,0.358695652173913,92,242199.0,
126,BOM500214,ION EXCHANGE (INDIA) LTD.-$ EOD Prices,0.4235685071574642,0.5764314928425358,3912,22288.0,0.4125230202578269,0.5874769797421732,2715,25746.0,0.4180915609487038,0.5819084390512962,1813,30422.0,0.4402035623409669,0.5597964376590331,1179,35920.0,0.4666666666666667,0.5333333333333333,765,41240.0,0.505091649694501,0.49490835030549896,491,49178.0,0.5229357798165137,0.47706422018348627,327,57194.0,0.5851528384279476,0.4148471615720524,229,64290.0,0.6387096774193548,0.36129032258064514,155,76434.0,0.7019230769230769,0.2980769230769231,104,94517.0,
135,BOM500233,KAJARIA CERAMICS LTD. EOD Prices,0.41577380952380955,0.5842261904761905,3360,50141.0,0.41222879684418146,0.5877712031558185,2028,55380.0,0.41563467492260064,0.5843653250773994,1292,65108.0,0.4204131227217497,0.5795868772782503,823,73801.0,0.4267161410018553,0.5732838589981447,539,89058.0,0.44846796657381616,0.5515320334261838,359,93306.0,0.444015444015444,0.555984555984556,259,88215.0,0.423728813559322,0.576271186440678,177,110719.0,0.4260869565217391,0.5739130434782609,115,138799.0,0.4666666666666667,0.5333333333333333,75,181809.0,
144,BOM500245,KIRLOSKAR FERROUS INDUSTRIES LTD. EOD Prices,0.4379471996052307,0.5620528003947693,4053,171619.0,0.4455872594558726,0.5544127405441274,3014,185773.0,0.463898916967509,0.5361010830324909,2216,201187.0,0.4775936157151627,0.5224063842848373,1629,219513.0,0.5012165450121655,0.49878345498783455,1233,230137.0,0.5239616613418531,0.476038338658147,939,225295.0,0.5448369565217391,0.45516304347826086,736,219155.0,0.5769230769230769,0.4230769230769231,572,220052.0,0.6071428571428571,0.39285714285714285,476,221835.0,0.6402116402116402,0.35978835978835977,378,218462.0,
153,BOM500254,UTTAM VALUE STEELS LTD. EOD Prices,0.38467317806160783,0.6153268219383922,3993,534734.0,0.3771106941838649,0.6228893058161351,3198,607669.0,0.3771569433032046,0.6228430566967954,2434,643498.0,0.38412017167381973,0.6158798283261803,1864,688354.0,0.40071942446043163,0.5992805755395684,1390,657573.0,0.41862652869238004,0.58137347130762,1063,608920.0,0.449079754601227,0.550920245398773,815,576111.0,0.4622792937399679,0.5377207062600321,623,631775.0,0.49382716049382713,0.5061728395061729,486,632489.0,0.5195822454308094,0.4804177545691906,383,659829.0,
162,BOM500267,MAJESTIC AUTO LTD.-$ EOD Prices,0.4428490990990991,0.5571509009009009,3552,13221.0,0.44078190877730933,0.5592180912226907,2609,14804.0,0.440495422724825,0.559504577275175,1857,16954.0,0.4449648711943794,0.5550351288056206,1281,19407.0,0.45874587458745875,0.5412541254125413,909,22945.0,0.46511627906976744,0.5348837209302325,645,24329.0,0.48822269807280516,0.5117773019271948,467,28704.0,0.5358255451713395,0.46417445482866043,321,35336.0,0.5364806866952789,0.463519313304721,233,37314.0,0.5730994152046783,0.4269005847953216,171,42823.0,
171,BOM500290,MRF LTD. EOD Prices,0.4205853337717856,0.5794146662282144,3041,4334.0,0.4514066496163683,0.5485933503836317,1564,5690.0,0.4947613504074505,0.5052386495925495,859,7366.0,0.5284210526315789,0.47157894736842104,475,8684.0,0.5901060070671378,0.4098939929328622,283,10519.0,0.6,0.4,180,11533.0,0.6956521739130435,0.30434782608695654,115,12525.0,0.7236842105263158,0.27631578947368424,76,15429.0,0.7551020408163265,0.24489795918367346,49,17689.0,0.7419354838709677,0.25806451612903225,31,16269.0,
189,BOM500317,OSWAL AGRO MILLS LTD. EOD Prices,0.5163064833005894,0.48369351669941063,2545,25354.0,0.5189298334174659,0.4810701665825341,1981,26788.0,0.5137614678899083,0.48623853211009177,1526,26729.0,0.5205479452054794,0.4794520547945205,1168,27859.0,0.5198711063372717,0.48012889366272826,931,29701.0,0.5368567454798331,0.4631432545201669,719,32597.0,0.5517857142857143,0.44821428571428573,560,34459.0,0.5720930232558139,0.42790697674418604,430,26182.0,0.5809248554913294,0.4190751445086705,346,25511.0,0.6102941176470589,0.3897058823529412,272,27500.0,
198,BOM500333,PIX TRANSMISSIONS LTD. EOD Prices,0.5216208865923307,0.4783791134076693,3677,15798.0,0.5206293706293706,0.47937062937062935,2860,16805.0,0.5367613892647722,0.46323861073522776,2217,17596.0,0.5549613784907903,0.44503862150920975,1683,19182.0,0.580983078162772,0.41901692183722805,1241,21104.0,0.6061246040126715,0.3938753959873284,947,23426.0,0.6246612466124661,0.37533875338753386,738,23495.0,0.6463414634146342,0.35365853658536583,574,25044.0,0.6621621621621622,0.33783783783783783,444,23420.0,0.6737804878048781,0.32621951219512196,328,23721.0,
207,BOM500354,RAJSHREE SUGARS & CHEMICALS LTD. EOD Prices,0.437363238512035,0.562636761487965,3656,22597.0,0.4393766628658305,0.5606233371341696,2631,25723.0,0.459546925566343,0.540453074433657,1854,29390.0,0.47501982553528943,0.5249801744647106,1261,33067.0,0.49142857142857144,0.5085714285714286,875,36415.0,0.5159663865546219,0.48403361344537815,595,39635.0,0.5524475524475524,0.44755244755244755,429,44481.0,0.5587301587301587,0.44126984126984126,315,45129.0,0.5753968253968254,0.4246031746031746,252,46364.0,0.5939086294416244,0.40609137055837563,197,53140.0,
216,BOM500367,RUBFILA INTERNATIONAL LTD. EOD Prices,0.5437898089171974,0.45621019108280253,3768,25364.0,0.5534465534465535,0.44655344655344653,3003,25937.0,0.5659340659340659,0.4340659340659341,2366,26238.0,0.5762532981530343,0.4237467018469657,1895,27030.0,0.5967523680649527,0.40324763193504737,1478,27129.0,0.6182432432432432,0.38175675675675674,1184,26692.0,0.6273885350318471,0.37261146496815284,942,21946.0,0.6390685640362225,0.36093143596377747,773,22878.0,0.6503267973856209,0.34967320261437906,612,21576.0,0.6490196078431373,0.3509803921568627,510,18335.0,
225,BOM500390,RELIANCE INFRASTRUCTURE LTD. EOD Prices,0.4325993555316864,0.5674006444683136,3724,547323.0,0.4409484724122207,0.5590515275877793,2193,662368.0,0.4554294975688817,0.5445705024311183,1234,838915.0,0.47556142668428003,0.52443857331572,757,1026736.0,0.49256900212314225,0.5074309978768577,471,1217414.0,0.4966442953020134,0.5033557046979866,298,1384623.0,0.5372340425531915,0.4627659574468085,188,1590066.0,0.47706422018348627,0.5229357798165137,109,1767792.0,0.3950617283950617,0.6049382716049383,81,1834465.0,0.4444444444444444,0.5555555555555556,45,2280540.0,
234,BOM500408,TATA ELXSI LTD. EOD Prices,0.3977605971740869,0.602239402825913,3751,168374.0,0.4230769230769231,0.5769230769230769,2314,210632.0,0.44490934449093444,0.5550906555090656,1434,258367.0,0.46881720430107526,0.5311827956989247,930,318979.0,0.5040257648953301,0.49597423510466987,621,370762.0,0.5384615384615384,0.46153846153846156,429,424250.0,0.5342465753424658,0.4657534246575342,292,455564.0,0.550561797752809,0.449438202247191,178,530034.0,0.5882352941176471,0.4117647058823529,119,556415.0,0.5783132530120482,0.42168674698795183,83,592488.0,
243,BOM500425,AMBUJA CEMENTS LTD. EOD Prices,0.45280191789032065,0.5471980821096794,3337,487735.0,0.44972067039106145,0.5502793296089385,1790,530606.0,0.4660831509846827,0.5339168490153173,914,622517.0,0.4824742268041237,0.5175257731958763,485,779776.0,0.5333333333333333,0.4666666666666667,255,957671.0,0.5827338129496403,0.4172661870503597,139,1124829.0,0.5903614457831325,0.40963855421686746,83,698389.0,0.54,0.46,50,534206.0,0.4838709677419355,0.5161290322580645,31,596401.0,0.5882352941176471,0.4117647058823529,17,410349.0,
261,BOM500472,SKF India Ltd EOD Prices,0.4025934861278649,0.5974065138721351,3316,31628.0,0.4264453348597596,0.5735546651402404,1747,40819.0,0.44432882414151925,0.5556711758584808,961,54860.0,0.45080500894454384,0.5491949910554562,559,68814.0,0.48493975903614456,0.5150602409638554,332,83708.0,0.5,0.5,192,102717.0,0.5,0.5,108,120494.0,0.5142857142857142,0.4857142857142857,70,162271.0,0.49019607843137253,0.5098039215686274,51,192084.0,0.6388888888888888,0.3611111111111111,36,215211.0,
270,BOM500510,LARSEN & TOUBRO LTD. EOD Prices,0.45504926108374383,0.5449507389162561,3248,607090.0,0.46871310507674147,0.5312868949232585,1694,782366.0,0.4895259095920617,0.5104740904079382,907,969300.0,0.49101796407185627,0.5089820359281437,501,1184840.0,0.5355805243445693,0.46441947565543074,267,1381445.0,0.5833333333333334,0.4166666666666667,168,1510951.0,0.5405405405405406,0.4594594594594595,111,1518027.0,0.484375,0.515625,64,1469573.0,0.45454545454545453,0.5454545454545454,33,1401547.0,0.5238095238095238,0.47619047619047616,21,1645564.0,
288,BOM500680,PFIZER LTD. EOD Prices,0.41449175824175827,0.5855082417582418,2912,13655.0,0.4503597122302158,0.5496402877697841,1390,18552.0,0.493993993993994,0.506006006006006,666,23772.0,0.5754985754985755,0.42450142450142453,351,27840.0,0.5901639344262295,0.4098360655737705,183,36145.0,0.64,0.36,100,42266.0,0.6956521739130435,0.30434782608695654,69,38866.0,0.6666666666666666,0.3333333333333333,42,38295.0,0.6428571428571429,0.35714285714285715,28,39492.0,0.6111111111111112,0.3888888888888889,18,44952.0,
297,BOM500800,Tata Global Beverages Limited EOD Prices,0.4064061122538936,0.5935938877461063,3403,355166.0,0.41298104537622055,0.5870189546237794,1741,407308.0,0.46314631463146316,0.5368536853685368,909,487356.0,0.5032537960954447,0.4967462039045553,461,565338.0,0.5345454545454545,0.46545454545454545,275,612617.0,0.5433526011560693,0.45664739884393063,173,590904.0,0.5943396226415094,0.4056603773584906,106,605612.0,0.5964912280701754,0.40350877192982454,57,426740.0,0.5675675675675675,0.43243243243243246,37,364468.0,0.48,0.52,25,248544.0,
306,BOM500878,CEAT LTD. EOD Prices,0.406962183821688,0.5930378161783121,3993,103054.0,0.41053446940356314,0.5894655305964369,2582,117541.0,0.44797507788161994,0.5520249221183801,1605,143004.0,0.4934804413239719,0.506519558676028,997,166760.0,0.5411392405063291,0.4588607594936709,632,193744.0,0.5913461538461539,0.40865384615384615,416,222682.0,0.6305970149253731,0.3694029850746269,268,265524.0,0.659217877094972,0.3407821229050279,179,323504.0,0.6885245901639344,0.3114754098360656,122,388129.0,0.7529411764705882,0.24705882352941178,85,473525.0,
315,BOM501150,CENTRUM CAPITAL LTD. EOD Prices,0.45158002038735984,0.5484199796126402,981,397504.0,0.49113233287858116,0.5088676671214188,733,453510.0,0.5192307692307693,0.4807692307692308,572,503911.0,0.5563218390804597,0.4436781609195402,435,561965.0,0.5782312925170068,0.4217687074829932,294,711743.0,0.57847533632287,0.42152466367713004,223,837510.0,0.6242424242424243,0.37575757575757573,165,925396.0,0.6323529411764706,0.36764705882352944,136,1026449.0,0.6494845360824743,0.35051546391752575,97,1373325.0,0.8979591836734694,0.10204081632653061,49,2374340.0,
360,BOM502157,MANGALAM CEMENT LTD. EOD Prices,0.4309210526315789,0.569078947368421,3648,50062.0,0.44027721157766003,0.55972278842234,2453,58921.0,0.4638036809815951,0.5361963190184049,1630,66991.0,0.4828828828828829,0.5171171171171172,1110,75204.0,0.5006605019815059,0.49933949801849403,757,77508.0,0.5174311926605505,0.48256880733944957,545,72476.0,0.5329949238578681,0.467005076142132,394,89443.0,0.5631768953068592,0.4368231046931408,277,95889.0,0.5671641791044776,0.43283582089552236,201,80531.0,0.5833333333333334,0.4166666666666667,156,77283.0,
369,BOM502271,RAASI REFRACTORIES LTD.-$ EOD Prices,0.5139584824624195,0.4860415175375805,1397,2676.0,0.5184563758389261,0.4815436241610738,1192,2734.0,0.5266272189349113,0.47337278106508873,1014,2788.0,0.5281030444964872,0.4718969555035129,854,2822.0,0.5301724137931034,0.4698275862068966,696,2982.0,0.5245614035087719,0.47543859649122805,570,3115.0,0.5460122699386503,0.4539877300613497,489,3078.0,0.559610705596107,0.44038929440389296,411,3320.0,0.5782747603833865,0.4217252396166134,313,3355.0,0.6088709677419355,0.3911290322580645,248,3822.0,
378,BOM502445,CITADEL REALTY AND DEVELOPERS LTD. EOD Prices,0.5313847628174413,0.4686152371825587,2087,3022.0,0.535673839184598,0.464326160815402,1766,2742.0,0.5452109845947756,0.4547890154052244,1493,2774.0,0.5549273021001615,0.44507269789983844,1238,2802.0,0.5645981688708036,0.43540183112919634,983,2913.0,0.56625,0.43375,800,2806.0,0.5858267716535434,0.4141732283464567,635,2894.0,0.5948103792415169,0.405189620758483,501,3028.0,0.6279683377308707,0.3720316622691293,379,3146.0,0.6775510204081633,0.3224489795918367,245,3146.0,
387,BOM502589,VAPI PAPER MILLS LTD. EOD Prices,0.5034188034188034,0.4965811965811966,1170,2659.0,0.5118577075098815,0.4881422924901186,1012,2679.0,0.5091324200913242,0.4908675799086758,876,2741.0,0.5218579234972678,0.4781420765027322,732,2873.0,0.5302245250431779,0.4697754749568221,579,3052.0,0.5243128964059197,0.47568710359408034,473,3265.0,0.5535714285714286,0.44642857142857145,392,3379.0,0.562111801242236,0.43788819875776397,322,3201.0,0.5984251968503937,0.4015748031496063,254,3438.0,0.6214689265536724,0.3785310734463277,177,3667.0,
396,BOM502933,KATARE SPINNING MILLS LTD. EOD Prices,0.4543726235741445,0.5456273764258555,1052,4403.0,0.4492753623188406,0.5507246376811594,897,4536.0,0.4371029224904701,0.5628970775095299,787,4673.0,0.4534711964549483,0.5465288035450517,677,4374.0,0.4657039711191336,0.5342960288808665,554,4424.0,0.4769874476987448,0.5230125523012552,478,4736.0,0.4801980198019802,0.5198019801980198,404,4032.0,0.5088757396449705,0.4911242603550296,338,3756.0,0.5826771653543307,0.41732283464566927,254,4301.0,0.6744186046511628,0.32558139534883723,172,4644.0,
405,BOM503101,MARATHON NEXTGEN REALTY LTD. EOD Prices,0.440661938534279,0.5593380614657211,2115,4621.0,0.4293125810635538,0.5706874189364461,1542,5319.0,0.4367816091954023,0.5632183908045977,1131,6242.0,0.4443069306930693,0.5556930693069307,808,7585.0,0.4634974533106961,0.5365025466893039,589,9086.0,0.4894613583138173,0.5105386416861827,427,8081.0,0.496875,0.503125,320,7213.0,0.5040650406504065,0.4959349593495935,246,7722.0,0.5282051282051282,0.4717948717948718,195,7571.0,0.5616438356164384,0.4383561643835616,146,7993.0,
423,BOM503663,Tilak Ventures Ltd EOD Prices,0.5143540669856459,0.48564593301435405,418,60190.0,0.5017182130584192,0.49828178694158076,291,53135.0,0.4957627118644068,0.5042372881355932,236,52213.0,0.4787234042553192,0.5212765957446809,188,51092.0,0.48412698412698413,0.5158730158730159,126,57953.0,0.4479166666666667,0.5520833333333334,96,60223.0,0.4473684210526316,0.5526315789473685,76,67667.0,0.4,0.6,60,61411.0,0.4375,0.5625,48,43874.0,0.5416666666666666,0.4583333333333333,24,52126.0,
432,BOM503722,BANSWARA SYNTEX LTD.-$ EOD Prices,0.426218487394958,0.5737815126050421,2975,17082.0,0.4140663694898465,0.5859336305101536,2019,18810.0,0.44353640416047546,0.5564635958395245,1346,22034.0,0.4502118644067797,0.5497881355932204,944,24592.0,0.47553516819571867,0.5244648318042814,654,26659.0,0.49377593360995853,0.5062240663900415,482,29689.0,0.5194444444444445,0.48055555555555557,360,29672.0,0.5392857142857143,0.4607142857142857,280,33231.0,0.5707762557077626,0.4292237442922374,219,35466.0,0.5898876404494382,0.4101123595505618,178,39569.0,
459,BOM504084,KAYCEE INDUSTRIES LTD. EOD Prices,0.4461221688400824,0.5538778311599176,1457,764.0,0.43617021276595747,0.5638297872340425,1128,979.0,0.43621867881548976,0.5637813211845103,878,1213.0,0.43993759750390016,0.5600624024960998,641,695.0,0.46396396396396394,0.536036036036036,444,985.0,0.4952681388012618,0.5047318611987381,317,900.0,0.5091743119266054,0.4908256880733945,218,593.0,0.5534591194968553,0.44654088050314467,159,469.0,0.6146788990825688,0.3853211009174312,109,127.0,0.7551020408163265,0.24489795918367346,49,189.0,
468,BOM504240,DELTON CABLES LTD. EOD Prices,0.5585058505850585,0.4414941494149415,2222,2358.0,0.5647948164146869,0.4352051835853132,1852,2485.0,0.5745672436750998,0.42543275632490013,1502,2552.0,0.5888795282224094,0.4111204717775906,1187,2706.0,0.5929203539823009,0.40707964601769914,904,3028.0,0.6067415730337079,0.39325842696629215,712,3332.0,0.6452762923351159,0.35472370766488415,561,3639.0,0.6643192488262911,0.33568075117370894,426,4039.0,0.7,0.3,300,4711.0,0.702020202020202,0.29797979797979796,198,5315.0,
477,BOM504340,Confidence Finance And Trading Limited EOD Prices,0.43859649122807015,0.5614035087719298,228,65808.0,0.4351145038167939,0.5648854961832062,131,83293.0,0.42718446601941745,0.5728155339805825,103,92390.0,0.3698630136986301,0.6301369863013698,73,104042.0,0.37209302325581395,0.627906976744186,43,104955.0,0.23333333333333334,0.7666666666666667,30,134511.0,0.23076923076923078,0.7692307692307693,26,130911.0,0.3157894736842105,0.6842105263157895,19,128629.0,0.4444444444444444,0.5555555555555556,9,49505.0,0,0,0,0,
540,BOM505216,ALFRED HERBERT (INDIA) LTD. EOD Prices,0.5586236193712829,0.4413763806287171,2354,933.0,0.5687229437229437,0.43127705627705626,1848,1025.0,0.5749299719887955,0.42507002801120447,1428,1063.0,0.585810162991371,0.41418983700862894,1043,1229.0,0.5913272010512484,0.40867279894875164,761,1270.0,0.5978835978835979,0.4021164021164021,567,1333.0,0.6068796068796068,0.3931203931203931,407,1510.0,0.6344827586206897,0.36551724137931035,290,1500.0,0.6650717703349283,0.3349282296650718,209,1633.0,0.6776315789473685,0.3223684210526316,152,1680.0,
549,BOM505302,LAKSHMI AUTOMATIC LOOM WORKS LTD. EOD Prices,0.47530864197530864,0.5246913580246914,162,556.0,0.4788732394366197,0.5211267605633803,142,577.0,0.4732824427480916,0.5267175572519084,131,547.0,0.5,0.5,108,495.0,0.47692307692307695,0.5230769230769231,65,485.0,0.46938775510204084,0.5306122448979592,49,394.0,0.47619047619047616,0.5238095238095238,42,379.0,0.4722222222222222,0.5277777777777778,36,386.0,0.4827586206896552,0.5172413793103449,29,321.0,0.9090909090909091,0.09090909090909091,11,460.0,
558,BOM505412,WENDT (INDIA) LTD. EOD Prices,0.41216216216216217,0.5878378378378378,2664,522.0,0.40060606060606063,0.5993939393939394,1650,605.0,0.4039800995024876,0.5960199004975124,1005,741.0,0.4024024024024024,0.5975975975975976,666,794.0,0.41304347826086957,0.5869565217391305,414,880.0,0.41901408450704225,0.5809859154929577,284,1039.0,0.45454545454545453,0.5454545454545454,209,1180.0,0.445859872611465,0.554140127388535,157,1353.0,0.423728813559322,0.576271186440678,118,1330.0,0.4444444444444444,0.5555555555555556,90,1589.0,
585,BOM505688,BHARAT GEARS LTD. EOD Prices,0.4342498505678422,0.5657501494321578,3346,13510.0,0.43351859769132106,0.5664814023086789,2339,15453.0,0.44341372912801486,0.5565862708719852,1617,18281.0,0.4513826940231936,0.5486173059768065,1121,22406.0,0.47320261437908495,0.526797385620915,765,27448.0,0.49444444444444446,0.5055555555555555,540,33679.0,0.5064599483204134,0.4935400516795866,387,40284.0,0.5352112676056338,0.4647887323943662,284,43096.0,0.5789473684210527,0.42105263157894735,209,48423.0,0.5902777777777778,0.4097222222222222,144,51859.0,
594,BOM505720,HERCULES HOISTS LTD. EOD Prices,0.3541039965620971,0.6458960034379029,2327,28984.0,0.37310195227765725,0.6268980477223427,1383,38599.0,0.39595719381688466,0.6040428061831153,841,44087.0,0.44283121597096187,0.5571687840290381,551,55044.0,0.49333333333333335,0.5066666666666667,375,71413.0,0.5298804780876494,0.4701195219123506,251,94405.0,0.5538461538461539,0.4461538461538462,195,110105.0,0.577922077922078,0.42207792207792205,154,127068.0,0.5877192982456141,0.41228070175438597,114,157289.0,0.6477272727272727,0.3522727272727273,88,189104.0,
603,BOM505800,RANE HOLDINGS LTD. EOD Prices,0.45261984392419174,0.5473801560758083,2691,4957.0,0.46686217008797654,0.5331378299120234,1705,5956.0,0.49278152069297404,0.507218479307026,1039,7085.0,0.53125,0.46875,672,8648.0,0.5540838852097131,0.445916114790287,453,11308.0,0.6114649681528662,0.3885350318471338,314,13986.0,0.6513761467889908,0.3486238532110092,218,16644.0,0.675,0.325,160,19510.0,0.6864406779661016,0.3135593220338983,118,21356.0,0.7894736842105263,0.21052631578947367,76,27538.0,
612,BOM505893,HINDUSTAN HARDY SPICER LTD. EOD Prices,0.4870513402998637,0.5129486597001363,2201,1987.0,0.4937428896473265,0.5062571103526735,1758,2183.0,0.5053229240596168,0.49467707594038324,1409,2387.0,0.517921146953405,0.482078853046595,1116,2504.0,0.5481220657276995,0.4518779342723005,852,2834.0,0.5594512195121951,0.4405487804878049,656,3049.0,0.5714285714285714,0.42857142857142855,497,3039.0,0.5869565217391305,0.41304347826086957,368,3418.0,0.6079136690647482,0.3920863309352518,278,4052.0,0.6063829787234043,0.39361702127659576,188,4998.0,
621,BOM506074,Arshiya Limited EOD Prices,0.3945294390356977,0.6054705609643023,2157,67854.0,0.39654067905188983,0.6034593209481102,1561,71690.0,0.4207650273224044,0.5792349726775956,1098,84483.0,0.4559789750328515,0.5440210249671484,761,101718.0,0.5009560229445507,0.49904397705544934,523,123288.0,0.5345744680851063,0.4654255319148936,376,148352.0,0.5764705882352941,0.4235294117647059,255,176271.0,0.5597826086956522,0.44021739130434784,184,206596.0,0.5633802816901409,0.43661971830985913,142,232414.0,0.5728155339805825,0.42718446601941745,103,261453.0,
666,BOM506480,GOCL Corporation Ltd-$ EOD Prices,0.41935483870967744,0.5806451612903226,3100,65791.0,0.4258734655335222,0.5741265344664778,2118,76771.0,0.4622093023255814,0.5377906976744186,1376,95767.0,0.4640088593576966,0.5359911406423035,903,81219.0,0.5,0.5,578,89385.0,0.5161290322580645,0.4838709677419355,403,96007.0,0.5482758620689655,0.4517241379310345,290,109327.0,0.581151832460733,0.418848167539267,191,137876.0,0.5813953488372093,0.4186046511627907,129,154913.0,0.5977011494252874,0.40229885057471265,87,168814.0,
