5,BOM500010,HOUSING DEVELOPMENT FINANCE CORP.LTD. EOD Prices,0.4692827275651335,0.5307172724348665,3109,0.480346435709527,0.519653564290473,1501,0.5103448275862069,0.4896551724137931,725,0.5694822888283378,0.4305177111716621,367,0.5637254901960784,0.4362745098039216,204,0.646551724137931,0.35344827586206895,116,0.6438356164383562,0.3561643835616438,73,0.7368421052631579,0.2631578947368421,38,0.7307692307692307,0.2692307692307692,26,0.7857142857142857,0.21428571428571427,14,
14,BOM500029,AUTOLITE (INDIA) LTD. EOD Prices,0.44669218151995627,0.5533078184800437,3658,0.4499822000711997,0.5500177999288003,2809,0.45851114272166904,0.541488857278331,2109,0.4717948717948718,0.5282051282051282,1560,0.4763135228251507,0.5236864771748493,1161,0.4819976771196283,0.5180023228803716,861,0.5048543689320388,0.49514563106796117,618,0.5487528344671202,0.4512471655328798,441,0.5587301587301587,0.44126984126984126,315,0.5720164609053497,0.4279835390946502,243,
23,BOM500041,BANNARI AMMAN SUGARS LTD. EOD Prices,0.445141065830721,0.554858934169279,2871,0.450402144772118,0.5495978552278821,1865,0.48408710217755446,0.5159128978224455,1194,0.5307994757536042,0.4692005242463958,763,0.5292929292929293,0.4707070707070707,495,0.5590062111801242,0.4409937888198758,322,0.6027397260273972,0.3972602739726027,219,0.6417910447761194,0.3582089552238806,134,0.6463414634146342,0.35365853658536583,82,0.7049180327868853,0.29508196721311475,61,
32,BOM500057,ADITYA BIRLA CHEMICALS (INDIA) LTD. EOD Prices,0.43138610438990665,0.5686138956100933,2893,0.44129763130793,0.55870236869207,1942,0.4460708782742681,0.5539291217257319,1298,0.4782608695652174,0.5217391304347826,897,0.4942339373970346,0.5057660626029654,607,0.513317191283293,0.48668280871670705,413,0.5390070921985816,0.46099290780141844,282,0.5687203791469194,0.4312796208530806,211,0.5796178343949044,0.42038216560509556,157,0.5882352941176471,0.4117647058823529,119,
41,BOM500078,Oriental Aromatics Ltd-$ EOD Prices,0.5005659309564233,0.4994340690435767,3534,0.505668016194332,0.494331983805668,2470,0.514018691588785,0.48598130841121495,1712,0.5316990701606086,0.46830092983939137,1183,0.5602027883396705,0.43979721166032953,789,0.5841035120147874,0.41589648798521256,541,0.6200527704485488,0.37994722955145116,379,0.6325088339222615,0.3674911660777385,283,0.6747572815533981,0.32524271844660196,206,0.7181208053691275,0.28187919463087246,149,
50,BOM500095,Wyeth Ltd. EOD Prices,0.42109566639411283,0.5789043336058871,2446,0.4557556773688332,0.5442443226311668,1277,0.48604992657856094,0.5139500734214391,681,0.5145348837209303,0.48546511627906974,344,0.5769230769230769,0.4230769230769231,182,0.5412844036697247,0.45871559633027525,109,0.609375,0.390625,64,0.5,0.5,32,0.5294117647058824,0.47058823529411764,17,0.5833333333333334,0.4166666666666667,12,
59,BOM500109,MANGALORE REFINERY & PETROCHEMICALS LTD. EOD Prices,0.4009409304756926,0.5990590695243073,3826,0.40332640332640335,0.5966735966735967,2405,0.4295676429567643,0.5704323570432357,1434,0.4616252821670429,0.5383747178329571,886,0.47394957983193275,0.5260504201680672,595,0.5100502512562815,0.4899497487437186,398,0.5390070921985816,0.46099290780141844,282,0.5596330275229358,0.44036697247706424,218,0.5548780487804879,0.4451219512195122,164,0.5877862595419847,0.4122137404580153,131,
68,BOM500120,DIAMINES & CHEMICALS LTD.-$ EOD Prices,0.5135931870291517,0.48640681297084837,3053,0.5069384215091067,0.4930615784908933,2306,0.5148514851485149,0.48514851485148514,1717,0.5212683681361175,0.47873163186388246,1293,0.5352697095435685,0.46473029045643155,964,0.5524475524475524,0.44755244755244755,715,0.5569620253164557,0.4430379746835443,553,0.5665859564164649,0.43341404358353514,413,0.584375,0.415625,320,0.6126482213438735,0.38735177865612647,253,
77,BOM500135,ESSEL PROPACK LTD. EOD Prices,0.38830068819481206,0.6116993118051879,3778,0.39443462897526504,0.605565371024735,2264,0.4305864884929473,0.5694135115070527,1347,0.4666666666666667,0.5333333333333333,810,0.4970414201183432,0.5029585798816568,507,0.5079365079365079,0.49206349206349204,315,0.5169082125603864,0.4830917874396135,207,0.5294117647058824,0.47058823529411764,136,0.5714285714285714,0.42857142857142855,91,0.6290322580645161,0.3709677419354839,62,
86,BOM500148,UFLEX LTD. EOD Prices,0.39651416122004357,0.6034858387799564,3672,0.3987730061349693,0.6012269938650306,2445,0.418706842435656,0.581293157564344,1593,0.44048734770384257,0.5595126522961574,1067,0.45257452574525747,0.5474254742547425,738,0.47024952015355087,0.5297504798464492,521,0.5081967213114754,0.4918032786885246,366,0.5274725274725275,0.4725274725274725,273,0.5445544554455446,0.45544554455445546,202,0.5741935483870968,0.4258064516129032,155,
