3,BOM500008,AMARA RAJA BATTERIES LTD. EOD Prices,0.41051738761662426,0.5894826123833757,3537,0.423191278493558,0.576808721506442,2018,0.44556962025316454,0.5544303797468354,1185,0.4899135446685879,0.5100864553314121,694,0.5534883720930233,0.44651162790697674,430,0.5633802816901409,0.43661971830985913,284,0.6122448979591837,0.3877551020408163,196,0.576,0.424,125,0.569620253164557,0.43037974683544306,79,0.5833333333333334,0.4166666666666667,48,
12,BOM500027,ATUL LTD. EOD Prices,0.44959733407386837,0.5504026659261316,3601,0.46177105831533477,0.5382289416846652,2315,0.4817320703653586,0.5182679296346414,1478,0.507182320441989,0.49281767955801103,905,0.5553691275167785,0.4446308724832215,596,0.5852417302798982,0.41475826972010177,393,0.6309523809523809,0.36904761904761907,252,0.6790123456790124,0.32098765432098764,162,0.6557377049180327,0.3442622950819672,122,0.7625,0.2375,80,
21,BOM500039,BANCO PRODUCTS (INDIA) LTD.-$ EOD Prices,0.40777297964219616,0.5922270203578038,3242,0.4167908594138102,0.5832091405861898,2013,0.43005595523581136,0.5699440447641887,1251,0.4631043256997455,0.5368956743002544,786,0.5030549898167006,0.4969450101832994,491,0.5173501577287066,0.48264984227129337,317,0.5339366515837104,0.4660633484162896,221,0.5741935483870968,0.4258064516129032,155,0.5855855855855856,0.4144144144144144,111,0.6133333333333333,0.38666666666666666,75,
30,BOM500052,BHANSALI ENGINEERING POLYMERS LTD.-$ EOD Prices,0.5001407261469181,0.4998592738530819,3553,0.5150613611007809,0.48493863889921907,2689,0.545088161209068,0.454911838790932,1985,0.5724331926863573,0.42756680731364277,1422,0.5904203323558163,0.4095796676441838,1023,0.6080206985769728,0.39197930142302717,773,0.6300675675675675,0.36993243243243246,592,0.6548672566371682,0.34513274336283184,452,0.6695156695156695,0.33048433048433046,351,0.6702127659574468,0.32978723404255317,282,
39,BOM500074,BPL LTD. EOD Prices,0.36553713049747655,0.6344628695025234,4161,0.3698910081743869,0.6301089918256131,2936,0.3836446239273094,0.6163553760726905,1981,0.4139499620924943,0.5860500379075056,1319,0.4448236632536974,0.5551763367463026,879,0.47796610169491527,0.5220338983050847,590,0.5024154589371981,0.4975845410628019,414,0.5532646048109966,0.44673539518900346,291,0.5845410628019324,0.41545893719806765,207,0.6594202898550725,0.34057971014492755,138,
48,BOM500092,CRISIL LTD. EOD Prices,0.4570069520673253,0.5429930479326747,2733,0.4768451519536903,0.5231548480463097,1382,0.4806201550387597,0.5193798449612403,774,0.524731182795699,0.4752688172043011,465,0.5470383275261324,0.4529616724738676,287,0.554945054945055,0.44505494505494503,182,0.5609756097560976,0.43902439024390244,123,0.5595238095238095,0.44047619047619047,84,0.5102040816326531,0.4897959183673469,49,0.5277777777777778,0.4722222222222222,36,
57,BOM500106,IFCI LTD. EOD Prices,0.39517625231910947,0.6048237476808905,539,0.3931034482758621,0.6068965517241379,290,0.4697986577181208,0.5302013422818792,149,0.5119047619047619,0.4880952380952381,84,0.54,0.46,50,0.4782608695652174,0.5217391304347826,23,0.6923076923076923,0.3076923076923077,13,0.6,0.4,10,0.625,0.375,8,0.5714285714285714,0.42857142857142855,7,
66,BOM500117,DCW LTD. EOD Prices,0.3897534115393823,0.6102465884606176,4177,0.39959839357429716,0.6004016064257028,2988,0.42891682785299806,0.5710831721470019,2068,0.462762111352133,0.5372378886478669,1383,0.4902962206332993,0.5097037793667007,979,0.5206847360912982,0.4793152639087018,701,0.5276073619631901,0.4723926380368098,489,0.551622418879056,0.44837758112094395,339,0.6095617529880478,0.3904382470119522,251,0.6335078534031413,0.36649214659685864,191,
75,BOM500133,ESAB INDIA LTD. EOD Prices,0.41650071123755333,0.5834992887624466,3515,0.42210576464983324,0.5778942353501667,2099,0.4499192245557351,0.5500807754442649,1238,0.49049429657794674,0.5095057034220533,789,0.5115303983228512,0.48846960167714887,477,0.5523465703971119,0.44765342960288806,277,0.6132596685082873,0.3867403314917127,181,0.6542056074766355,0.34579439252336447,107,0.6818181818181818,0.3181818181818182,66,0.6808510638297872,0.3191489361702128,47,
84,BOM500145,First Leasing Co.of India Ltd. EOD Prices,0.4377344336084021,0.5622655663915979,2666,0.4177831912302071,0.582216808769793,1642,0.4211076280041797,0.5788923719958202,957,0.4320785597381342,0.5679214402618658,611,0.4564102564102564,0.5435897435897435,390,0.5,0.5,268,0.5360824742268041,0.4639175257731959,194,0.5851851851851851,0.4148148148148148,135,0.5588235294117647,0.4411764705882353,102,0.6071428571428571,0.39285714285714285,84,
93,BOM500162,PARRYS SUGAR INDUSTRIES LTD. EOD Prices,0.47805413313825895,0.521945866861741,2734,0.48931116389548696,0.5106888361045131,2105,0.5057821059038344,0.49421789409616557,1643,0.5376602564102564,0.4623397435897436,1248,0.5648769574944071,0.43512304250559286,894,0.5764872521246459,0.4235127478753541,706,0.6081330868761553,0.39186691312384475,541,0.6067146282973621,0.3932853717026379,417,0.6465256797583081,0.35347432024169184,331,0.7090163934426229,0.29098360655737704,244,
